2024-07-13 07:46:09,975 INFO ============= Start ============
2024-07-13 10:11:35,489 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (3, 0) [SA,SA,SA,--,SA,SA,SA,SA,SR]
2024-07-13 10:11:35,571 INFO 0f6de990: [FAIL] output/minimizer_output/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.SA.SA.SP.SA.SA.SA.SR
2024-07-13 10:11:35,581 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA.SR.SA.SP.SR.SA.OA.SR.SR
2024-07-13 10:11:35,587 INFO 268e6330: [FAIL] output/minimizer_output/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA.SA.SA.SA.SA.SA1.SR
2024-07-13 10:11:35,594 INFO 325150f5: [FAIL] output/minimizer_output/325150f5eb14182376c8313f9dd7ac72138eb983fb6e4329c930a6d992154205.CR.SP.SA.SP.SR.SA.SA.SR1
2024-07-13 10:11:35,594 INFO 325150f5: ###### [FINISH] output/evasive/325150f5eb14182376c8313f9dd7ac72138eb983fb6e4329c930a6d992154205.CR.SP.SA.SP.SR.SA.SA.SR
2024-07-13 10:11:35,619 INFO list_minimal_arm: ['CR', 'SP', 'SA', 'SP', 'SR', 'SA', 'SA', 'SR']
2024-07-13 10:11:35,620 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 10:11:35,620 INFO update_reward_with_alpha_beta(37, 1, -1)
2024-07-13 10:11:35,620 INFO update_reward_with_alpha_beta(35, 1, -1)
2024-07-13 10:11:35,620 INFO update_reward_with_alpha_beta(47, 1, -1)
2024-07-13 10:11:35,621 INFO update_reward_with_alpha_beta(48, 1, -1)
2024-07-13 10:11:35,621 INFO update_reward_with_alpha_beta(45, 1, -1)
2024-07-13 10:11:35,621 INFO update_reward_with_alpha_beta(56, 1, -1)
2024-07-13 10:11:35,621 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:11:35,657 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:11:35,659 INFO 4204769b: [FAIL] output/minimizer_output/4204769b815b6b5b62b47bfcb8b02e7367ed6e4df4651e5738ff861383fe24fd.OA.SA.SA.SA.SA.SA.SP1.SR
2024-07-13 10:11:35,669 INFO 591946b2: [FAIL] output/minimizer_output/591946b20cb05a4ace0cfb488edef45bfc26bcfdbd257d1b26e5dc11a08adbf8.SA.SA.SA.SP.SA.OA.SR
2024-07-13 10:11:35,671 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.OA.SA.SA.SR
2024-07-13 10:11:35,673 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SA.SR.OA.SR.SR
2024-07-13 10:11:35,675 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.OA.SA.SR.SA.SR
2024-07-13 10:11:35,681 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR1.SA.SR.SA.SA.SR
2024-07-13 10:11:35,685 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SR.SR
2024-07-13 10:11:35,687 INFO 779ff756: [FAIL] output/minimizer_output/779ff756a820e1c63aae7385d759123fabb82dbffaca57945cbeae3cebae69a0.SR1.SA1
2024-07-13 10:11:35,692 INFO 862a8c73: [FAIL] output/minimizer_output/862a8c73021006d1d981f1a25a6f4e167e4a0fc23ac8095cad25b2dbafc80b8e.SP1.SA1
2024-07-13 10:11:35,704 INFO aee2d622: [FAIL] output/minimizer_output/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA.SA.SA.OA.SR
2024-07-13 10:11:35,706 INFO b0fb5673: [SUCC] output/minimizer_output/b0fb567370f704eafa74af98fe4f22392da96a593d7c09c3c96ee631ec148b33.SA1.SP1.SA1
2024-07-13 10:11:35,731 INFO b0fb5673: ###### [FINISH] output/minimizer_output/b0fb567370f704eafa74af98fe4f22392da96a593d7c09c3c96ee631ec148b33.SA1.SP1.SA1
2024-07-13 10:11:35,754 INFO list_minimal_arm: ['SA1', 'SP1', 'SA1']
2024-07-13 10:11:35,754 INFO update_reward_with_alpha_beta(20, 1, -1)
2024-07-13 10:11:35,755 INFO update_reward_with_alpha_beta(37, 1, -1)
2024-07-13 10:11:35,755 INFO update_reward_with_alpha_beta(13, 1, 0)
2024-07-13 10:11:35,785 INFO bb6971be: [FAIL] output/minimizer_output/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SR.SA.SA.SR
2024-07-13 10:11:35,789 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.OA.SP.SA.SA.SA.SA.SR
2024-07-13 10:11:37,627 INFO 0f6de990: [SA,SA,SA,SP,SA,SA,SA,SR,SR] (7, 2) [SA,SA,SA,SP,SA,SA,SA,SR1,SR]
2024-07-13 10:11:38,724 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (8, 0) [CR,SA,SR,SA,SP,SR,SA,SA,--,SR]
2024-07-13 10:11:40,003 INFO 268e6330: [CR,SA,SA,SA,SA,SA,SA,SR] (6, 3) [CR,SA,SA,SA,SA,SA,OA,SR]
2024-07-13 10:11:40,710 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (6, 2) [SP,SA,SA,SA,SA,SA,SA1,SA,SA,SR]
2024-07-13 10:11:42,288 INFO 4204769b: [OA,SA,SA,SA,SA,SA,SP,SR] (7, 0) [OA,SA,SA,SA,SA,SA,SP,--]
2024-07-13 10:11:43,321 INFO 591946b2: [SA,SA,SA,SP,SA,SA,SR] (6, 0) [SA,SA,SA,SP,SA,SA,--]
2024-07-13 10:11:43,894 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (6, 0) [SA,SA,SA,SP,SA,SA,--,SA,SR]
2024-07-13 10:11:44,508 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (6, 0) [SA,SA,SA,SA,SR,SA,--,SR]
2024-07-13 10:11:46,305 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (6, 0) [CR,SP,SA,SA,SA,SA,--,SR,SA,SR]
2024-07-13 10:11:48,208 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (5, 0) [SA,SA,SA,SA,SR,--,SR,SA,SA,SR]
2024-07-13 10:11:49,490 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (4, 2) [SA,SA,SA,SA,SA1,SR,SR]
2024-07-13 10:11:49,986 INFO 779ff756: [SR,SP,BC,SA,SR,SP,RC,RD,SA] (8, 2) [SR1,--,--,SA1,--,--,--,--,SA1]
2024-07-13 10:11:50,635 INFO 862a8c73: [CR,BC,SP,OA,SA,SA] (5, 2) [--,--,SP1,--,SA1,SA1]
2024-07-13 10:11:51,440 INFO aee2d622: [SA,SA,SA,SR,OA,SR] (3, 2) [SA,SA,SA,SR1,OA,SR]
2024-07-13 10:11:52,527 INFO bb6971be: [SR,SA,SA,SA,SR] (3, 2) [SR,SA,SA,SA1,SR]
2024-07-13 10:11:54,158 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (3, 0) [SA,SA,SA,--,SA,SA,SA,SA,SR]
2024-07-13 10:11:54,210 INFO 0a710333: [SUCC] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.SA1.SA1.SA
2024-07-13 10:11:54,236 INFO 0f6de990: [FAIL] output/minimizer_output/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.SA.SA.SP.SA.SA.SA.SR1.SR
2024-07-13 10:11:54,249 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA.SR.SA.SP.SR.SA.SA.SR
2024-07-13 10:11:54,252 INFO 268e6330: [FAIL] output/minimizer_output/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA.SA.SA.SA.SA.OA.SR
2024-07-13 10:11:54,263 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA1.SA.SA.SR
2024-07-13 10:11:54,265 INFO 4204769b: [FAIL] output/minimizer_output/4204769b815b6b5b62b47bfcb8b02e7367ed6e4df4651e5738ff861383fe24fd.OA.SA.SA.SA.SA.SA.SP
2024-07-13 10:11:54,273 INFO 591946b2: [FAIL] output/minimizer_output/591946b20cb05a4ace0cfb488edef45bfc26bcfdbd257d1b26e5dc11a08adbf8.SA.SA.SA.SP.SA.SA
2024-07-13 10:11:54,275 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.SR
2024-07-13 10:11:54,277 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SA.SR.SA.SR
2024-07-13 10:11:54,306 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:11:56,819 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (7, 0) [SA1,--,SA1,--,--,--,--,--]
2024-07-13 10:11:57,836 INFO 0f6de990: [SA,SA,SA,SP,SA,SA,SA,SR,SR] (8, 0) [SA,SA,SA,SP,SA,SA,SA,SR,--]
2024-07-13 10:11:58,966 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (8, 2) [CR,SA,SR,SA,SP,SR,SA,SA,SR1,SR]
2024-07-13 10:12:00,406 INFO 268e6330: [CR,SA,SA,SA,SA,SA,SA,SR] (7, 0) [CR,SA,SA,SA,SA,SA,SA,--]
2024-07-13 10:12:01,102 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (6, 3) [SP,SA,SA,SA,SA,SA,OA,SA,SA,SR]
2024-07-13 10:12:02,823 INFO 4204769b: [OA,SA,SA,SA,SA,SA,SP,SR] (7, 2) [OA,SA,SA,SA,SA,SA,SP,SR1]
2024-07-13 10:12:03,780 INFO 591946b2: [SA,SA,SA,SP,SA,SA,SR] (6, 2) [SA,SA,SA,SP,SA,SA,SR1]
2024-07-13 10:12:04,341 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (6, 2) [SA,SA,SA,SP,SA,SA,SA1,SA,SR]
2024-07-13 10:12:05,037 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (6, 2) [SA,SA,SA,SA,SR,SA,SR1,SR]
2024-07-13 10:12:10,771 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (3, 2) [SA,SA,SA,SA1,SA,SA,SA,SA,SR]
2024-07-13 10:12:10,861 INFO 0a710333: [FAIL] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.SA1.SA1
2024-07-13 10:12:10,865 INFO 0f6de990: [FAIL] output/minimizer_output/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.SA.SA.SP.SA.SA.SA.SR
2024-07-13 10:12:10,876 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA.SR.SA.SP.SR.SA.SA.SR1.SR
2024-07-13 10:12:10,880 INFO 268e6330: [FAIL] output/minimizer_output/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA.SA.SA.SA.SA.SA
2024-07-13 10:12:10,890 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.OA.SA.SA.SR
2024-07-13 10:12:10,892 INFO 4204769b: [FAIL] output/minimizer_output/4204769b815b6b5b62b47bfcb8b02e7367ed6e4df4651e5738ff861383fe24fd.OA.SA.SA.SA.SA.SA.SP.SR1
2024-07-13 10:12:10,893 INFO 4204769b: ###### [FINISH] output/evasive/4204769b815b6b5b62b47bfcb8b02e7367ed6e4df4651e5738ff861383fe24fd.OA.SA.SA.SA.SA.SA.SP.SR
2024-07-13 10:12:10,916 INFO list_minimal_arm: ['OA', 'SA', 'SA', 'SA', 'SA', 'SA', 'SP', 'SR']
2024-07-13 10:12:10,917 INFO update_reward_with_alpha_beta(15, 1, -1)
2024-07-13 10:12:10,917 INFO update_reward_with_alpha_beta(33, 1, -1)
2024-07-13 10:12:10,917 INFO update_reward_with_alpha_beta(34, 1, -1)
2024-07-13 10:12:10,918 INFO update_reward_with_alpha_beta(21, 1, -1)
2024-07-13 10:12:10,918 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:12:10,919 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:12:10,919 INFO update_reward_with_alpha_beta(37, 1, -1)
2024-07-13 10:12:10,919 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:12:10,951 INFO 591946b2: [FAIL] output/minimizer_output/591946b20cb05a4ace0cfb488edef45bfc26bcfdbd257d1b26e5dc11a08adbf8.SA.SA.SA.SP.SA.SA.SR1
2024-07-13 10:12:10,952 INFO 591946b2: ###### [FINISH] output/evasive/591946b20cb05a4ace0cfb488edef45bfc26bcfdbd257d1b26e5dc11a08adbf8.SA.SA.SA.SP.SA.SA.SR
2024-07-13 10:12:10,981 INFO list_minimal_arm: ['SA', 'SA', 'SA', 'SP', 'SA', 'SA', 'SR']
2024-07-13 10:12:10,981 INFO update_reward_with_alpha_beta(42, 1, -1)
2024-07-13 10:12:10,982 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:12:10,983 INFO update_reward_with_alpha_beta(46, 1, -1)
2024-07-13 10:12:10,983 INFO update_reward_with_alpha_beta(50, 1, -1)
2024-07-13 10:12:10,983 INFO update_reward_with_alpha_beta(61, 1, -1)
2024-07-13 10:12:10,984 INFO update_reward_with_alpha_beta(52, 1, -1)
2024-07-13 10:12:10,984 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:12:11,018 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SR.SA.SR
2024-07-13 10:12:11,025 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SR.SA.SA.SR
2024-07-13 10:12:11,027 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SA1.SR.SR
2024-07-13 10:12:11,054 INFO aee2d622: [FAIL] output/minimizer_output/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA.SA.SA.SR1.OA.SR
2024-07-13 10:12:11,072 INFO bb6971be: [FAIL] output/minimizer_output/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SR.SA.SA.SA1.SR
2024-07-13 10:12:11,084 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:12:14,723 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (7, 2) [SA1,--,SA1,--,--,--,--,SA1]
2024-07-13 10:12:15,849 INFO 0f6de990: [SA,SA,SA,SP,SA,SA,SA,SR,SR] (8, 2) [SA,SA,SA,SP,SA,SA,SA,SR,SR1]
2024-07-13 10:12:16,893 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (9, 0) [CR,SA,SR,SA,SP,SR,SA,SA,SR,--]
2024-07-13 10:12:18,196 INFO 268e6330: [CR,SA,SA,SA,SA,SA,SA,SR] (7, 2) [CR,SA,SA,SA,SA,SA,SA,SR1]
2024-07-13 10:12:18,860 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (7, 0) [SP,SA,SA,SA,SA,SA,SA,--,SA,SR]
2024-07-13 10:12:20,908 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (6, 2) [CR,SP,SA,SA,SA,SA,SA1,SR,SA,SR]
2024-07-13 10:12:23,271 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (5, 2) [SA,SA,SA,SA,SR,SA1,SR,SA,SA,SR]
2024-07-13 10:12:24,469 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (4, 3) [SA,SA,SA,SA,OA,SR,SR]
2024-07-13 10:12:25,178 INFO aee2d622: [SA,SA,SA,SR,OA,SR] (4, 0) [SA,SA,SA,SR,--,SR]
2024-07-13 10:12:26,024 INFO bb6971be: [SR,SA,SA,SA,SR] (3, 3) [SR,SA,SA,OA,SR]
2024-07-13 10:12:27,928 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (3, 2) [SA,SA,SA,SP1,SA,SA,SA,SA,SR]
2024-07-13 10:12:27,998 INFO 0f6de990: [FAIL] output/minimizer_output/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.SA.SA.SP.SA.SA.SA.SR.SR1
2024-07-13 10:12:27,999 INFO 0f6de990: ###### [FINISH] output/evasive/0f6de9909c528426e5d44cd5631168e8a4b25d618ee7737c02a82c76bee276c1.SA.SA.SA.SP.SA.SA.SA.SR.SR
2024-07-13 10:12:28,022 INFO list_minimal_arm: ['SA', 'SA', 'SA', 'SP', 'SA', 'SA', 'SA', 'SR', 'SR']
2024-07-13 10:12:28,022 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:12:28,023 INFO update_reward_with_alpha_beta(35, 1, -1)
2024-07-13 10:12:28,023 INFO update_reward_with_alpha_beta(41, 1, -1)
2024-07-13 10:12:28,024 INFO update_reward_with_alpha_beta(47, 1, -1)
2024-07-13 10:12:28,024 INFO update_reward_with_alpha_beta(52, 1, -1)
2024-07-13 10:12:28,024 INFO update_reward_with_alpha_beta(56, 1, -1)
2024-07-13 10:12:28,024 INFO update_reward_with_alpha_beta(57, 1, -1)
2024-07-13 10:12:28,024 INFO update_reward_with_alpha_beta(63, 1, -1)
2024-07-13 10:12:28,024 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:12:28,052 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA.SR.SA.SP.SR.SA.SA.SR
2024-07-13 10:12:28,053 INFO 268e6330: [FAIL] output/minimizer_output/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA.SA.SA.SA.SA.SA.SR1
2024-07-13 10:12:28,053 INFO 268e6330: ###### [FINISH] output/evasive/268e6330887844a038aa5b86a10e74806df5d7e9ce03fd27ae1123669a00e62f.CR.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:12:28,077 INFO list_minimal_arm: ['CR', 'SA', 'SA', 'SA', 'SA', 'SA', 'SA', 'SR']
2024-07-13 10:12:28,078 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 10:12:28,078 INFO update_reward_with_alpha_beta(42, 1, -1)
2024-07-13 10:12:28,078 INFO update_reward_with_alpha_beta(45, 1, -1)
2024-07-13 10:12:28,078 INFO update_reward_with_alpha_beta(46, 1, -1)
2024-07-13 10:12:28,078 INFO update_reward_with_alpha_beta(52, 1, -1)
2024-07-13 10:12:28,079 INFO update_reward_with_alpha_beta(52, 1, -1)
2024-07-13 10:12:28,079 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:12:28,080 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:12:28,114 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:12:28,115 INFO 4862f0d7: [SUCC] output/minimizer_output/4862f0d77573246df63a367dd02a1d635b3414a322b4247165b07b2e9593c0a5.CR.SA.SA.SR
2024-07-13 10:12:28,146 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA1.SA.SR
2024-07-13 10:12:28,149 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SA.SR.SA.SR1.SR
2024-07-13 10:12:28,183 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA1.SA.SA.SA.SA.SR
2024-07-13 10:12:29,777 INFO 1c830bac: [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR] (9, 2) [CR,SA,SR,SA,SP,SR,SA,SA,SR,SR1]
2024-07-13 10:12:30,480 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (7, 2) [SP,SA,SA,SA,SA,SA,SA,SA1,SA,SR]
2024-07-13 10:12:30,965 INFO 4862f0d7: [CR,RD,SA,SA,SA,SA,SA,SR] (5, 0) [CR,--,--,--,--,--,SA,SR]
2024-07-13 10:12:31,511 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (6, 3) [SA,SA,SA,SP,SA,SA,OA,SA,SR]
2024-07-13 10:12:32,125 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (7, 0) [SA,SA,SA,SA,SR,SA,SR,--]
2024-07-13 10:12:38,147 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (3, 3) [SA,SA,SA,OA,SA,SA,SA,SA,SR]
2024-07-13 10:12:38,239 INFO 1c830bac: [FAIL] output/minimizer_output/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA.SR.SA.SP.SR.SA.SA.SR.SR1
2024-07-13 10:12:38,239 INFO 1c830bac: ###### [FINISH] output/evasive/1c830bac4e7230537b5223d31a0a6ce2f0c7dd79ff2833a0d062bdfc24ec8474.CR.SA.SR.SA.SP.SR.SA.SA.SR.SR
2024-07-13 10:12:38,263 INFO list_minimal_arm: ['CR', 'SA', 'SR', 'SA', 'SP', 'SR', 'SA', 'SA', 'SR', 'SR']
2024-07-13 10:12:38,263 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 10:12:38,263 INFO update_reward_with_alpha_beta(21, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(18, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(42, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(47, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(48, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(52, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(27, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(44, 1, -1)
2024-07-13 10:12:38,264 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:12:38,291 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA1.SA.SR
2024-07-13 10:12:38,292 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.OA.SA.SR
2024-07-13 10:12:38,292 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SA.SR.SA.SR
2024-07-13 10:12:38,292 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA1.SR.SA.SR
2024-07-13 10:12:38,293 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA1.SR.SA.SA.SR
2024-07-13 10:12:38,293 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.OA.SR.SR
2024-07-13 10:12:38,294 INFO aee2d622: [FAIL] output/minimizer_output/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA.SA.SA.SR.SR
2024-07-13 10:12:38,295 INFO bb6971be: [FAIL] output/minimizer_output/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SR.SA.SA.OA.SR
2024-07-13 10:12:38,295 INFO cfbcde74: [SUCC] output/minimizer_output/cfbcde74657a1c64b163b67bb406565d926f10bc1f7e2f9e9dc1523d53a15a07.CP1.SA1
2024-07-13 10:12:38,321 INFO cfbcde74: ###### [FINISH] output/minimizer_output/cfbcde74657a1c64b163b67bb406565d926f10bc1f7e2f9e9dc1523d53a15a07.CP1.SA1
2024-07-13 10:12:38,346 INFO list_minimal_arm: ['CP1', 'SA1']
2024-07-13 10:12:38,346 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 10:12:38,346 INFO update_reward_with_alpha_beta(1, 1, 0)
2024-07-13 10:12:39,565 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (7, 3) [SP,SA,SA,SA,SA,SA,SA,OA,SA,SR]
2024-07-13 10:12:40,039 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (7, 0) [SA,SA,SA,SP,SA,SA,SA,--,SR]
2024-07-13 10:12:40,738 INFO 5b5fd097: [SA,SA,SA,SA,SR,SA,SR,SR] (7, 2) [SA,SA,SA,SA,SR,SA,SR,SR1]
2024-07-13 10:12:42,718 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (6, 3) [CR,SP,SA,SA,SA,SA,OA,SR,SA,SR]
